accident_id,latitude,longitude,datetime,hour,day_of_week,severity,weather,road_type,visibility,traffic_level,road_condition,lighting,junction,speed_limit,vehicle_type,area_name
1667,18.504780877129658,73.91605578834192,2023-01-29 16:26:34,16,6,2,Clear,Intersection,0.6475780194109193,2,Dry,Daylight,0,40,Bike,Hadapsar
1668,18.5110794686796,73.92223265380585,2023-06-21 13:13:11,13,2,3,Clear,Highway,0.74019854410116,1,Dry,Daylight,1,60,Bus,Hadapsar
1669,18.516813491307936,73.91533663730078,2023-05-15 04:54:18,4,0,3,Clear,Highway,0.981592694764945,3,Dry,Night,0,40,Car,Hadapsar
1670,18.51060061722506,73.91383729962169,2023-08-17 04:33:54,4,3,1,Clear,Highway,0.7171694258241459,2,Dry,Night,1,80,Truck,Hadapsar
1671,18.49123810252472,73.92898810357143,2023-04-27 04:19:10,4,3,1,Clear,Intersection,0.8693740145178114,1,Dry,Night,1,80,Car,Hadapsar
1672,18.506483220354866,73.92947518035905,2023-09-06 03:20:25,3,2,1,Clear,City Road,0.8221440782638894,1,Dry,Night,0,60,Car,Hadapsar
1673,18.510212688711714,73.93265356787646,2023-06-14 18:50:45,18,2,1,Rain,Highway,0.7625878949671121,1,Wet,Daylight,0,40,Bus,Hadapsar
1674,18.49638062801587,73.91356811358534,2023-09-26 02:11:17,2,1,2,Clear,Intersection,0.5760582015044199,2,Dry,Night,0,60,Truck,Hadapsar
1675,18.500740057073124,73.94721438072045,2023-04-08 03:05:03,3,5,3,Clear,City Road,0.8348305808164384,2,Wet,Night,1,40,Bus,Hadapsar
1676,18.507228888721013,73.93302192911649,2023-06-27 10:01:06,10,1,1,Clear,City Road,0.9435709993470719,4,Dry,Daylight,1,80,Bike,Hadapsar
1677,18.517952651392523,73.91656459790971,2023-11-25 06:48:13,6,5,1,Clear,City Road,0.8911732040406957,5,Dry,Daylight,0,80,Bus,Hadapsar
1678,18.518613898894277,73.93043405687543,2023-04-28 07:58:41,7,4,2,Rain,Highway,0.9149789594776593,4,Wet,Daylight,1,40,Truck,Hadapsar
1679,18.4969489143974,73.93292234885469,2023-03-19 08:50:13,8,6,2,Clear,Highway,0.7332964367178098,5,Wet,Daylight,0,40,Bus,Hadapsar
1680,18.489738356187342,73.91570475484805,2023-05-30 09:36:03,9,1,2,Rain,Highway,0.764741441189697,3,Wet,Daylight,0,60,Bike,Hadapsar
1681,18.496823596965953,73.93288999189363,2023-11-28 09:39:46,9,1,1,Clear,Intersection,0.9276151816720344,3,Wet,Daylight,0,80,Car,Hadapsar
1682,18.509669306052054,73.91980252270739,2023-07-07 15:49:32,15,4,1,Clear,City Road,0.5517230583464674,3,Dry,Daylight,1,60,Bus,Hadapsar
1683,18.520680873685624,73.91475834015239,2023-02-11 10:04:49,10,5,2,Clear,Intersection,0.8546953726255644,4,Wet,Daylight,1,60,Bus,Hadapsar
1684,18.50319813664852,73.92551048183692,2023-04-03 02:55:02,2,0,1,Rain,Highway,0.533486883061787,5,Wet,Night,1,80,Bus,Hadapsar
1685,18.527929089661992,73.92311683130261,2023-05-29 02:34:22,2,0,1,Clear,Highway,0.8467307895315836,5,Wet,Night,1,80,Car,Hadapsar
1686,18.53648777247811,73.92328350447593,2023-08-11 02:42:21,2,4,3,Clear,Highway,0.9471678043792648,2,Dry,Night,1,40,Bus,Hadapsar
1687,18.518940239723364,73.93358249034212,2023-05-20 09:44:30,9,5,2,Clear,City Road,0.9545885074652807,1,Dry,Daylight,0,60,Car,Hadapsar
1688,18.515976782440273,73.93106534391386,2023-08-12 05:38:07,5,5,1,Clear,City Road,0.8880244794346901,4,Dry,Night,1,80,Bus,Hadapsar
1689,18.497519646914103,73.91014606604521,2023-04-25 21:43:49,21,1,1,Rain,Intersection,0.7443993710206205,1,Dry,Night,1,60,Bus,Hadapsar
1690,18.51237954132607,73.92910086908353,2023-09-29 13:45:12,13,4,2,Clear,Highway,0.671633578536202,3,Dry,Daylight,0,40,Bus,Hadapsar
1691,18.49181641033761,73.9116192564851,2023-04-25 15:45:00,15,1,1,Rain,Intersection,0.7037991669160906,5,Dry,Daylight,0,80,Car,Hadapsar
1692,18.5104139721949,73.91876590451677,2023-01-09 12:29:30,12,0,1,Rain,Intersection,0.6823695147198943,2,Wet,Daylight,0,40,Bike,Hadapsar
1693,18.518569174010754,73.91876926895088,2023-11-19 08:30:38,8,6,2,Rain,City Road,0.8622302116257059,3,Dry,Daylight,0,40,Bike,Hadapsar
1694,18.505795560194564,73.9274719237496,2023-09-13 15:08:47,15,2,2,Fog,Intersection,0.44751382643438775,5,Dry,Daylight,0,60,Bike,Hadapsar
1695,18.511405142037557,73.91936907826175,2023-06-03 17:10:36,17,5,1,Fog,Highway,0.2733112298053396,2,Wet,Daylight,0,60,Bus,Hadapsar
1696,18.493532104860137,73.94357906689855,2023-04-17 14:20:33,14,0,2,Clear,Highway,0.5242667253648345,4,Dry,Daylight,0,40,Bike,Hadapsar
1697,18.50850169004716,73.93987630880784,2023-01-04 03:28:42,3,2,1,Clear,Intersection,0.5509659533902851,1,Dry,Night,0,40,Truck,Hadapsar
1698,18.5030449338848,73.93187561541212,2023-08-08 18:50:26,18,1,1,Clear,City Road,0.7473884217368312,1,Wet,Daylight,1,80,Car,Hadapsar
1699,18.50611506931741,73.92752701699419,2023-12-02 23:00:45,23,5,1,Rain,Highway,0.7218676812793023,5,Wet,Night,1,80,Car,Hadapsar
1700,18.50889347457903,73.91953471780181,2023-09-24 08:06:52,8,6,1,Clear,Highway,0.9555327646369354,1,Dry,Daylight,1,80,Bus,Hadapsar
1701,18.47789481684625,73.92867663037924,2023-10-30 06:23:24,6,0,2,Clear,Intersection,0.5063694716686076,4,Wet,Daylight,0,80,Car,Hadapsar
1702,18.496543621765127,73.94508959741266,2023-10-17 04:48:59,4,1,2,Clear,City Road,0.648183803420411,2,Wet,Night,1,80,Bike,Hadapsar
1703,18.50936909808165,73.920032737045,2023-01-20 01:07:31,1,4,2,Rain,Intersection,0.5652606997112648,5,Wet,Night,0,80,Bus,Hadapsar
1704,18.517325253578303,73.94483261566867,2023-12-20 15:33:54,15,2,2,Fog,Highway,0.49511479271364434,4,Dry,Daylight,1,60,Truck,Hadapsar
1705,18.491373529838675,73.92843049140347,2023-08-24 12:07:05,12,3,1,Fog,Highway,0.37255752036548384,3,Dry,Daylight,1,40,Truck,Hadapsar
1706,18.496934849518492,73.90169877624272,2023-10-17 09:30:28,9,1,1,Fog,City Road,0.41949950381064616,4,Dry,Daylight,1,40,Truck,Hadapsar
1707,18.497926585761764,73.93206050167267,2023-07-12 21:50:01,21,2,2,Clear,City Road,0.7703084421872997,3,Wet,Night,0,40,Bus,Hadapsar
1708,18.504298140081755,73.9250189943307,2023-11-20 10:37:16,10,0,2,Rain,Intersection,0.9185497508944511,3,Dry,Daylight,0,80,Bus,Hadapsar
1709,18.50371773495893,73.93742827578417,2023-12-18 03:20:17,3,0,1,Clear,Intersection,0.6459834803254343,2,Wet,Night,1,60,Car,Hadapsar
1710,18.503338354305782,73.92748760733336,2023-12-17 15:57:48,15,6,2,Rain,Highway,0.8425149746345942,1,Wet,Daylight,0,80,Bus,Hadapsar
1711,18.51686262799527,73.92766316509375,2023-04-22 03:31:22,3,5,2,Clear,Intersection,0.9100139111327126,3,Wet,Night,1,80,Bus,Hadapsar
1712,18.497570441367788,73.92924795586505,2023-10-29 06:25:47,6,6,2,Clear,City Road,0.8073123913397078,1,Wet,Daylight,1,60,Bike,Hadapsar
1713,18.51063197642709,73.90774384821435,2023-11-07 05:54:57,5,1,2,Rain,Intersection,0.8537692448073368,1,Wet,Night,1,40,Bike,Hadapsar
1714,18.489713659091393,73.91008501845972,2023-03-31 08:51:31,8,4,3,Clear,Highway,0.7945300767626456,3,Dry,Daylight,0,60,Bus,Hadapsar
1715,18.522254738978507,73.91824620970327,2023-08-24 18:15:21,18,3,3,Clear,City Road,0.5354539611659208,1,Dry,Daylight,0,40,Truck,Hadapsar
1716,18.526745588888538,73.92434575947819,2023-11-08 10:32:51,10,2,1,Clear,City Road,0.6086167372962173,2,Wet,Daylight,0,80,Bike,Hadapsar
1717,18.48616827797453,73.92703829235033,2023-05-17 19:52:09,19,2,1,Clear,City Road,0.8755164807688043,2,Wet,Daylight,1,60,Bus,Hadapsar
1718,18.5191625953145,73.93775450488837,2023-03-27 01:16:12,1,0,1,Rain,City Road,0.5731161260641042,1,Dry,Night,1,40,Car,Hadapsar
1719,18.527108788194532,73.91314584359196,2023-09-05 05:42:31,5,1,2,Rain,Highway,0.9813684556986284,1,Wet,Night,1,80,Truck,Hadapsar
1720,18.512265486897856,73.93271773094612,2023-03-15 20:09:30,20,2,1,Clear,City Road,0.9420428482882308,1,Wet,Night,0,60,Truck,Hadapsar
1721,18.52129935905635,73.9339509506973,2023-08-30 03:07:30,3,2,1,Clear,Highway,0.5417260578688967,2,Dry,Night,0,60,Bus,Hadapsar
1722,18.50144827195195,73.92313436567669,2023-04-08 08:00:39,8,5,1,Clear,City Road,0.7811407820626962,5,Wet,Daylight,0,40,Truck,Hadapsar
1723,18.500360797024793,73.94562068361898,2023-09-21 05:13:21,5,3,1,Clear,Intersection,0.6672230934391623,2,Wet,Night,1,80,Car,Hadapsar
1724,18.514391266755585,73.92070007068297,2023-10-21 10:29:27,10,5,3,Clear,City Road,0.6052311085710017,3,Dry,Daylight,0,40,Bus,Hadapsar
1725,18.49096846497546,73.92551680321266,2023-10-07 23:32:22,23,5,1,Clear,Intersection,0.7258183423416118,2,Wet,Night,1,80,Bus,Hadapsar
1726,18.505999695985338,73.93021827286161,2023-10-26 01:20:45,1,3,3,Clear,Highway,0.5267083359672553,4,Wet,Night,0,60,Bike,Hadapsar
1727,18.511988962932694,73.9298850632386,2023-09-14 00:01:02,0,3,2,Clear,Highway,0.5418317050255916,3,Dry,Night,1,40,Bus,Hadapsar
1728,18.499696413836933,73.93657059011356,2023-09-22 10:01:45,10,4,3,Clear,Intersection,0.5638333174911527,5,Dry,Daylight,0,40,Truck,Hadapsar
1729,18.515905953972773,73.9272345755617,2023-11-22 13:52:05,13,2,2,Clear,City Road,0.6828210813521056,1,Dry,Daylight,1,40,Car,Hadapsar
1730,18.53411030626029,73.93964285453747,2023-02-23 02:52:29,2,3,3,Clear,City Road,0.7049403420014171,1,Dry,Night,1,40,Car,Hadapsar
1731,18.50465515683466,73.92562962819402,2023-09-01 23:41:48,23,4,1,Clear,Highway,0.5422716676900615,2,Wet,Night,1,60,Bus,Hadapsar
1732,18.505357813840835,73.93438177219599,2023-02-07 17:38:00,17,1,1,Clear,City Road,0.51754380560815,4,Wet,Daylight,1,60,Bus,Hadapsar
1733,18.497987241398402,73.93958320811086,2023-12-17 20:19:58,20,6,2,Rain,Highway,0.9426413552212922,3,Dry,Night,1,40,Bike,Hadapsar
1734,18.515299596906615,73.91591822520616,2023-09-01 16:20:00,16,4,1,Clear,Intersection,0.7559138803312773,5,Wet,Daylight,1,60,Truck,Hadapsar
1735,18.492952875954572,73.93228754314528,2023-09-09 00:19:52,0,5,1,Clear,Highway,0.8401328143642872,4,Dry,Night,1,60,Bike,Hadapsar
1736,18.522902990686898,73.91150202391059,2023-01-16 07:26:42,7,0,3,Clear,City Road,0.571414139608383,5,Dry,Daylight,0,40,Bike,Hadapsar
1737,18.506612156560806,73.9276769153486,2023-04-30 23:27:47,23,6,1,Rain,Highway,0.704096540908709,5,Wet,Night,0,60,Bus,Hadapsar
1738,18.521673014379985,73.90406612191587,2023-11-03 06:22:56,6,4,3,Clear,Intersection,0.643873256275699,1,Dry,Daylight,0,40,Bus,Hadapsar
1739,18.508347647547783,73.90746973467525,2023-06-21 04:46:11,4,2,1,Clear,Highway,0.567423181259362,5,Dry,Night,1,40,Car,Hadapsar
1740,18.51922525943054,73.93470838801322,2023-01-13 22:58:47,22,4,1,Rain,City Road,0.6684640965958624,3,Wet,Night,1,60,Bike,Hadapsar
1741,18.507939087808314,73.94622942076307,2023-08-14 02:01:09,2,0,1,Rain,Highway,0.9741222678612342,4,Wet,Night,0,80,Bike,Hadapsar
1742,18.511141024573956,73.9303284313104,2023-05-22 16:45:11,16,0,2,Clear,Highway,0.5950890677619962,5,Wet,Daylight,0,40,Bus,Hadapsar
1743,18.5175057750948,73.90970810154374,2023-10-12 10:05:16,10,3,3,Clear,Highway,0.7921093106464018,2,Wet,Daylight,0,60,Car,Hadapsar
1744,18.498761375659402,73.91416058459373,2023-02-21 00:50:48,0,1,2,Clear,Highway,0.8075237242846471,1,Dry,Night,0,40,Car,Hadapsar
1745,18.513248979311495,73.94186895843589,2023-02-05 00:06:14,0,6,2,Clear,City Road,0.6103990089882004,5,Wet,Night,0,40,Truck,Hadapsar
1746,18.52211230092758,73.92649921015142,2023-12-20 06:20:44,6,2,2,Fog,Highway,0.2766705993704338,3,Dry,Daylight,0,80,Bus,Hadapsar
1747,18.504065218650055,73.9257151087549,2023-04-25 14:37:43,14,1,1,Fog,Intersection,0.305516293635348,2,Wet,Daylight,1,60,Car,Hadapsar
1748,18.524938314218616,73.9360049663649,2023-05-07 21:14:34,21,6,2,Clear,Highway,0.7286471396978418,1,Dry,Night,0,60,Car,Hadapsar
1749,18.50672712400451,73.91711111732975,2023-10-18 07:01:35,7,2,2,Clear,City Road,0.503825622830609,3,Dry,Daylight,1,80,Truck,Hadapsar
1750,18.500361539245585,73.91774398136569,2023-06-11 08:46:10,8,6,2,Fog,Highway,0.2668820468064693,4,Wet,Daylight,1,80,Bike,Hadapsar
1751,18.4909487080338,73.93985575233941,2023-03-10 05:05:02,5,4,3,Clear,Highway,0.9477226568833539,4,Dry,Night,1,80,Truck,Hadapsar
1752,18.498209052757876,73.93454643422344,2023-03-19 23:32:35,23,6,2,Rain,City Road,0.9979319377153509,2,Dry,Night,1,40,Car,Hadapsar
1753,18.501932952327014,73.93849401429812,2023-02-21 07:49:06,7,1,2,Fog,Highway,0.3586256734298261,4,Wet,Daylight,1,60,Bike,Hadapsar
1754,18.52677690731058,73.90658250558435,2023-11-02 10:49:50,10,3,1,Rain,Intersection,0.9674174010876178,4,Dry,Daylight,1,60,Bus,Hadapsar
1755,18.503358640537897,73.91836459412924,2023-07-29 11:38:40,11,5,1,Clear,City Road,0.8892341699575925,2,Dry,Daylight,1,40,Car,Hadapsar
1756,18.50832097748612,73.91439862185231,2023-12-07 09:12:17,9,3,1,Rain,Intersection,0.806201454051486,4,Wet,Daylight,1,60,Truck,Hadapsar
1757,18.520984321430454,73.91565349776656,2023-05-23 02:02:21,2,1,2,Clear,Intersection,0.6438771202811623,4,Wet,Night,0,80,Bike,Hadapsar
1758,18.505368798199974,73.92630849492757,2023-07-26 03:54:09,3,2,1,Rain,Intersection,0.6641561367712319,2,Wet,Night,1,80,Truck,Hadapsar
1759,18.50706011339897,73.93105538876904,2023-07-14 21:03:58,21,4,2,Clear,Intersection,0.6170312462860374,4,Wet,Night,0,80,Bus,Hadapsar
1760,18.52520660987142,73.94950986615734,2023-12-21 18:18:56,18,3,2,Rain,Highway,0.6035907359472199,2,Wet,Daylight,0,40,Bike,Hadapsar
1761,18.507764181317693,73.91152618666537,2023-04-16 20:08:20,20,6,1,Clear,Highway,0.8204458324186035,1,Wet,Night,0,40,Bus,Hadapsar
1762,18.506226281558686,73.92569589631569,2023-11-19 12:33:57,12,6,1,Clear,Intersection,0.9248373090673039,1,Wet,Daylight,1,40,Bike,Hadapsar
1763,18.528716014026514,73.94344209822592,2023-03-05 21:39:54,21,6,1,Clear,Highway,0.7922530179916571,3,Wet,Night,0,80,Bike,Hadapsar
1764,18.51083751832676,73.91207553473497,2023-04-10 19:08:05,19,0,1,Rain,Highway,0.8042858621530082,2,Dry,Daylight,1,40,Truck,Hadapsar
1765,18.522145145970885,73.9224160616039,2023-12-21 23:33:13,23,3,1,Clear,Highway,0.6500799382229892,1,Dry,Night,1,60,Truck,Hadapsar
1766,18.494569595953823,73.94791638255055,2023-11-17 06:39:58,6,4,3,Clear,City Road,0.5787264785949233,3,Wet,Daylight,1,40,Bus,Hadapsar
1767,18.497433948036544,73.93722158850416,2023-07-07 03:08:50,3,4,2,Fog,Highway,0.4177531187112175,2,Wet,Night,0,80,Car,Hadapsar
1768,18.515555575829396,73.92893331204239,2023-11-10 05:01:03,5,4,2,Rain,Intersection,0.7698527576633154,3,Dry,Night,0,80,Bike,Hadapsar
1769,18.50736191222119,73.9291882704358,2023-04-25 14:55:03,14,1,2,Rain,City Road,0.6690554603680661,5,Wet,Daylight,0,60,Truck,Hadapsar
1770,18.49929931655183,73.92861834612106,2023-10-17 22:26:14,22,1,3,Clear,City Road,0.9758866422048162,5,Dry,Night,0,40,Bus,Hadapsar
1771,18.48986668000577,73.91785951195175,2023-12-05 00:41:15,0,1,1,Fog,City Road,0.3105800578426813,2,Wet,Night,1,60,Truck,Hadapsar
1772,18.492791015804336,73.9364991116401,2023-05-12 13:03:17,13,4,1,Rain,City Road,0.6457281356866853,4,Wet,Daylight,1,40,Truck,Hadapsar
1773,18.533932378050697,73.92624479669853,2023-11-09 07:59:26,7,3,1,Clear,Intersection,0.6001801520017251,4,Dry,Daylight,0,80,Bike,Hadapsar
1774,18.49929646947858,73.9084489796873,2023-02-14 17:27:34,17,1,2,Clear,Intersection,0.6179504333491441,1,Dry,Daylight,0,80,Car,Hadapsar
1775,18.50415838314502,73.94309942051,2023-07-01 21:09:53,21,5,2,Rain,City Road,0.9617380189091919,1,Wet,Night,0,60,Bus,Hadapsar
1776,18.52647071341531,73.93374582815822,2023-01-30 05:50:27,5,0,3,Clear,Intersection,0.6907638473301556,1,Wet,Night,1,60,Bike,Hadapsar
1777,18.510532556262923,73.91132081822361,2023-02-24 15:57:01,15,4,2,Clear,Intersection,0.8174975351104619,4,Dry,Daylight,1,60,Bus,Hadapsar
1778,18.505006943792466,73.9270280638446,2023-10-20 21:12:04,21,4,2,Clear,Highway,0.6601809852461531,2,Wet,Night,0,60,Car,Hadapsar
1779,18.50895836832034,73.93499720373029,2023-03-29 14:52:52,14,2,1,Rain,Intersection,0.7077410433498017,2,Dry,Daylight,0,40,Truck,Hadapsar
1780,18.50530709160435,73.92342608725203,2023-12-01 01:05:29,1,4,2,Rain,City Road,0.720353221204868,1,Dry,Night,0,60,Bike,Hadapsar
1781,18.480905511725634,73.92691367759107,2023-09-20 15:47:38,15,2,3,Rain,City Road,0.621207956272432,3,Dry,Daylight,0,40,Bus,Hadapsar
1782,18.5069947481038,73.9289137445624,2023-10-09 06:11:20,6,0,3,Clear,City Road,0.5032440418902633,5,Dry,Daylight,0,60,Car,Hadapsar
1783,18.49286322918217,73.93420085748359,2023-09-19 21:55:17,21,1,2,Rain,Intersection,0.8825848048292566,3,Wet,Night,1,40,Truck,Hadapsar
1784,18.49863289508215,73.92770415417593,2023-06-04 08:08:36,8,6,3,Clear,City Road,0.8777495343483936,5,Wet,Daylight,1,60,Truck,Hadapsar
1785,18.504129175894164,73.9232685478059,2023-11-25 10:54:35,10,5,1,Rain,City Road,0.9125457303989215,4,Wet,Daylight,0,60,Car,Hadapsar
1786,18.496413365752375,73.9338548258983,2023-11-09 11:18:01,11,3,1,Clear,Intersection,0.5283575691411128,5,Wet,Daylight,0,60,Car,Hadapsar
1787,18.508256895498807,73.91387259385125,2023-08-05 10:31:48,10,5,1,Clear,City Road,0.97447006564213,2,Dry,Daylight,0,60,Bus,Hadapsar
1788,18.49717231679875,73.93904774334044,2023-05-23 01:16:14,1,1,1,Clear,Highway,0.6256870036452069,5,Dry,Night,1,60,Bus,Hadapsar
1789,18.513348582205985,73.92561738717536,2023-02-05 01:41:01,1,6,1,Clear,Intersection,0.9754840932261997,4,Dry,Night,0,80,Bus,Hadapsar
1790,18.495325388643693,73.9181408940608,2023-11-04 01:41:24,1,5,1,Clear,City Road,0.5758365702716823,5,Dry,Night,0,40,Bike,Hadapsar
1791,18.51313951668063,73.92511449948458,2023-06-03 05:42:05,5,5,2,Rain,Intersection,0.8642826058166354,1,Wet,Night,0,40,Bus,Hadapsar
1792,18.510717766247947,73.94424349533162,2023-01-06 09:43:52,9,4,2,Rain,Highway,0.6347192453740458,3,Wet,Daylight,0,40,Car,Hadapsar
1793,18.517703754230546,73.932200049889,2023-04-13 16:55:57,16,3,3,Clear,City Road,0.6503102799278211,3,Dry,Daylight,1,60,Truck,Hadapsar
1794,18.49353918324434,73.91034028951393,2023-07-28 09:12:59,9,4,1,Clear,Highway,0.5784168499481814,1,Dry,Daylight,1,60,Bus,Hadapsar
1795,18.507029257300772,73.9343240053859,2023-02-17 23:55:49,23,4,2,Rain,Intersection,0.5790306501458247,4,Wet,Night,0,60,Bus,Hadapsar
1796,18.50074682763332,73.9341292310089,2023-06-26 14:54:46,14,0,2,Rain,City Road,0.5216099686274787,3,Wet,Daylight,1,80,Truck,Hadapsar
1797,18.511083171930704,73.93606830542913,2023-05-24 03:28:02,3,2,1,Clear,Intersection,0.9082240210382857,4,Wet,Night,1,60,Bike,Hadapsar
1798,18.518195256483956,73.927857167835,2023-09-19 07:12:54,7,1,2,Clear,Intersection,0.9632405503557016,4,Wet,Daylight,0,60,Bike,Hadapsar
1799,18.51173431318372,73.92689707262686,2023-10-18 21:17:38,21,2,1,Clear,Intersection,0.9934384234708602,3,Wet,Night,0,80,Car,Hadapsar
1800,18.50741821466502,73.91713334965316,2023-09-19 02:40:13,2,1,3,Clear,City Road,0.5613096102287192,2,Dry,Night,0,60,Bus,Hadapsar
1801,18.5017093543622,73.92535353976714,2023-04-12 19:31:17,19,2,1,Fog,City Road,0.38620397186299266,3,Dry,Daylight,1,40,Bike,Hadapsar
1802,18.52934323802375,73.91625467295906,2023-08-16 00:29:41,0,2,1,Clear,Intersection,0.9362832591789817,1,Wet,Night,0,40,Truck,Hadapsar
1803,18.502433503141013,73.91033626656458,2023-05-28 23:24:54,23,6,3,Fog,City Road,0.3805573236925821,3,Dry,Night,1,40,Car,Hadapsar
1804,18.49993666667028,73.92114409887955,2023-11-16 09:29:05,9,3,3,Clear,City Road,0.8307883702870292,4,Dry,Daylight,0,80,Bus,Hadapsar
1805,18.50844289245354,73.92161475494395,2023-09-05 23:42:37,23,1,2,Rain,Highway,0.7730722352316886,4,Wet,Night,0,80,Car,Hadapsar
1806,18.511631505874984,73.90581108264188,2023-05-25 06:23:07,6,3,3,Clear,Highway,0.5650034776163849,2,Dry,Daylight,0,60,Bus,Hadapsar
1807,18.494941347215754,73.9265098869808,2023-02-12 01:51:31,1,6,2,Rain,City Road,0.5521675264345411,2,Dry,Night,1,60,Bus,Hadapsar
1808,18.504191746054254,73.9203237518532,2023-09-20 01:55:57,1,2,3,Clear,Highway,0.6511845168879691,5,Wet,Night,0,60,Bus,Hadapsar
1809,18.52890152512493,73.93115457697925,2023-04-01 19:22:41,19,5,1,Rain,Intersection,0.6871685314800982,3,Dry,Daylight,0,60,Truck,Hadapsar
1810,18.495536286967234,73.91091336230178,2023-07-03 02:28:58,2,0,2,Rain,Intersection,0.826565335144828,1,Wet,Night,1,80,Car,Hadapsar
1811,18.52353744124991,73.93914446899977,2023-01-10 17:14:47,17,1,1,Rain,City Road,0.701499879526801,3,Dry,Daylight,0,40,Truck,Hadapsar
1812,18.487531018706377,73.92922560495998,2023-08-29 14:35:43,14,1,1,Clear,City Road,0.616064301051553,4,Wet,Daylight,1,40,Bus,Hadapsar
1813,18.50552839448572,73.92468295154066,2023-12-10 09:39:57,9,6,1,Fog,Intersection,0.3952869787433151,5,Wet,Daylight,0,60,Bike,Hadapsar
1814,18.5127612411587,73.91666551239814,2023-08-07 00:41:45,0,0,1,Rain,Highway,0.6465702551290353,4,Wet,Night,0,60,Truck,Hadapsar
1815,18.507868189348347,73.9315665828471,2023-05-08 09:14:24,9,0,1,Rain,Intersection,0.5713217186782549,4,Dry,Daylight,0,80,Bus,Hadapsar
1816,18.508663820205815,73.93816165776782,2023-12-22 10:48:12,10,4,1,Clear,Highway,0.9882936696001922,4,Dry,Daylight,1,40,Truck,Hadapsar
1817,18.509949353736136,73.93264645589397,2023-08-25 22:22:41,22,4,1,Clear,Highway,0.8026928040063281,2,Wet,Night,0,40,Bus,Hadapsar
1818,18.49652357273872,73.93255567398423,2023-03-27 23:17:30,23,0,2,Clear,Intersection,0.8138123504615266,2,Wet,Night,1,80,Car,Hadapsar
1819,18.518654655100434,73.9329193495902,2023-09-09 12:33:27,12,5,1,Clear,City Road,0.9065329746278343,2,Wet,Daylight,1,80,Car,Hadapsar
1820,18.512102680049303,73.92634103629888,2023-01-25 13:13:31,13,2,1,Rain,Intersection,0.5421953732850955,5,Dry,Daylight,1,80,Truck,Hadapsar
1821,18.52341645742397,73.9136399937738,2023-09-04 18:23:37,18,0,1,Clear,Intersection,0.5630263044762034,4,Wet,Daylight,1,40,Bus,Hadapsar
1822,18.529659541110977,73.92370694912468,2023-11-16 22:53:18,22,3,1,Clear,Intersection,0.9257755585246836,4,Dry,Night,0,60,Truck,Hadapsar
1823,18.509653884692344,73.92936993840097,2023-06-30 07:17:13,7,4,1,Clear,City Road,0.8706974861398749,3,Dry,Daylight,0,60,Truck,Hadapsar
1824,18.50024790946148,73.91831744679608,2023-12-20 04:06:25,4,2,1,Clear,Intersection,0.72065555619423,4,Wet,Night,0,80,Car,Hadapsar
1825,18.533428616211424,73.93638355184903,2023-09-30 06:30:46,6,5,1,Clear,Highway,0.6276569005856354,3,Dry,Daylight,1,40,Car,Hadapsar
